timetable_id,route_id,direction_id,start_date,end_date,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_time,end_time,include_exceptions,timetable_label,service_notes,orientation,timetable_page_id,timetable_sequence,direction_name,show_trip_continuation
169,18,1,20260901,20261231,1,1,1,1,1,0,0,"","",0,nga shtator deri në dhjetor,"",horizontal,18_16B,23,nga Biblioteka deri ne Thesari,0
170,18,1,20260901,20261231,0,0,0,0,0,0,1,"","",0,nga shtator deri në dhjetor,"",horizontal,18_16B,24,nga Biblioteka deri ne Thesari,0
171,20,0,20260101,20260630,0,0,0,0,0,0,1,"","",0,nga janari deri në qershor,"",horizontal,20_13B,1,Tirana e re Antiorar,0
172,20,0,20260101,20260630,1,1,1,1,1,0,0,"","",0,nga janari deri në qershor,"",horizontal,20_13B,2,Tirana e re Antiorar,0
173,20,0,20260101,20260630,0,0,0,0,0,1,0,"","",0,nga janari deri në qershor,"",horizontal,20_13B,3,Tirana e re Antiorar,0
174,20,0,20260701,20260831,0,0,0,0,0,0,1,"","",0,korrik dhe gusht,"",horizontal,20_13B,4,Tirana e re Antiorar,0
175,20,0,20260701,20260831,1,1,1,1,1,1,0,"","",0,korrik dhe gusht,"",horizontal,20_13B,5,Tirana e re Antiorar,0
176,20,0,20260901,20261231,0,0,0,0,0,0,1,"","",0,nga shtator deri në dhjetor,"",horizontal,20_13B,6,Tirana e re Antiorar,0
177,20,0,20260901,20261231,1,1,1,1,1,0,0,"","",0,nga shtator deri në dhjetor,"",horizontal,20_13B,7,Tirana e re Antiorar,0
178,20,0,20260901,20261231,0,0,0,0,0,1,0,"","",0,nga shtator deri në dhjetor,"",horizontal,20_13B,8,Tirana e re Antiorar,0
179,22,0,20260101,20260630,0,0,0,0,0,0,1,"","",0,nga janari deri në qershor,"",horizontal,22_15AB,1,nga Kombinat deri ne Aleksandër Moisiu,0
180,22,0,20260101,20260630,1,1,1,1,1,0,0,"","",0,nga janari deri në qershor,"",horizontal,22_15AB,2,nga Kombinat deri ne Aleksandër Moisiu,0
181,22,0,20260101,20260630,0,0,0,0,0,1,0,"","",0,nga janari deri në qershor,"",horizontal,22_15AB,3,nga Kombinat deri ne Aleksandër Moisiu,0
182,22,1,20260101,20260630,0,0,0,0,0,0,1,"","",0,nga janari deri në qershor,"",horizontal,22_15AB,4,nga Aleksandër Moisiu deri ne Kombinat,0
183,22,1,20260101,20260630,1,1,1,1,1,0,0,"","",0,nga janari deri në qershor,"",horizontal,22_15AB,5,nga Aleksandër Moisiu deri ne Kombinat,0
184,22,1,20260101,20260630,0,0,0,0,0,1,0,"","",0,nga janari deri në qershor,"",horizontal,22_15AB,6,nga Aleksandër Moisiu deri ne Kombinat,0
185,22,0,20260701,20260831,0,0,0,0,0,0,1,"","",0,korrik dhe gusht,"",horizontal,22_15AB,7,nga Kombinat deri ne Aleksandër Moisiu,0
186,22,0,20260701,20260831,1,1,1,1,1,0,0,"","",0,korrik dhe gusht,"",horizontal,22_15AB,8,nga Kombinat deri ne Aleksandër Moisiu,0
187,22,0,20260701,20260831,0,0,0,0,0,1,0,"","",0,korrik dhe gusht,"",horizontal,22_15AB,9,nga Kombinat deri ne Aleksandër Moisiu,0
188,22,1,20260701,20260831,0,0,0,0,0,0,1,"","",0,korrik dhe gusht,"",horizontal,22_15AB,10,nga Aleksandër Moisiu deri ne Kombinat,0
189,22,1,20260701,20260831,1,1,1,1,1,0,0,"","",0,korrik dhe gusht,"",horizontal,22_15AB,11,nga Aleksandër Moisiu deri ne Kombinat,0
190,22,1,20260701,20260831,0,0,0,0,0,1,0,"","",0,korrik dhe gusht,"",horizontal,22_15AB,12,nga Aleksandër Moisiu deri ne Kombinat,0
191,22,0,20260901,20261231,0,0,0,0,0,0,1,"","",0,nga shtator deri në dhjetor,"",horizontal,22_15AB,13,nga Kombinat deri ne Aleksandër Moisiu,0
192,22,0,20260901,20261231,1,1,1,1,1,0,0,"","",0,nga shtator deri në dhjetor,"",horizontal,22_15AB,14,nga Kombinat deri ne Aleksandër Moisiu,0
193,22,0,20260901,20261231,0,0,0,0,0,1,0,"","",0,nga shtator deri në dhjetor,"",horizontal,22_15AB,15,nga Kombinat deri ne Aleksandër Moisiu,0
194,22,1,20260901,20261231,0,0,0,0,0,0,1,"","",0,nga shtator deri në dhjetor,"",horizontal,22_15AB,16,nga Aleksandër Moisiu deri ne Kombinat,0
195,22,1,20260901,20261231,1,1,1,1,1,0,0,"","",0,nga shtator deri në dhjetor,"",horizontal,22_15AB,17,nga Aleksandër Moisiu deri ne Kombinat,0
196,22,1,20260901,20261231,0,0,0,0,0,1,0,"","",0,nga shtator deri në dhjetor,"",horizontal,22_15AB,18,nga Aleksandër Moisiu deri ne Kombinat,0
197,23,0,20260101,20260630,0,0,0,0,0,0,1,"","",0,nga janari deri në qershor,"",horizontal,23_15AB,1,nga Kombinat deri ne Rruga Arbërit,0
198,23,0,20260101,20260630,1,1,1,1,1,0,0,"","",0,nga janari deri në qershor,"",horizontal,23_15AB,2,nga Kombinat deri ne Rruga Arbërit,0
199,23,0,20260101,20260630,0,0,0,0,0,1,0,"","",0,nga janari deri në qershor,"",horizontal,23_15AB,3,nga Kombinat deri ne Rruga Arbërit,0
200,23,1,20260101,20260630,0,0,0,0,0,0,1,"","",0,nga janari deri në qershor,"",horizontal,23_15AB,4,nga Rruga Arbërit deri ne Kombinat,0
201,23,1,20260101,20260630,1,1,1,1,1,0,0,"","",0,nga janari deri në qershor,"",horizontal,23_15AB,5,nga Rruga Arbërit deri ne Kombinat,0
202,23,1,20260101,20260630,0,0,0,0,0,1,0,"","",0,nga janari deri në qershor,"",horizontal,23_15AB,6,nga Rruga Arbërit deri ne Kombinat,0
203,23,0,20260701,20260831,0,0,0,0,0,0,1,"","",0,korrik dhe gusht,"",horizontal,23_15AB,7,nga Kombinat deri ne Rruga Arbërit,0
204,23,0,20260701,20260831,1,1,1,1,1,0,0,"","",0,korrik dhe gusht,"",horizontal,23_15AB,8,nga Kombinat deri ne Rruga Arbërit,0
205,23,0,20260701,20260831,0,0,0,0,0,1,0,"","",0,korrik dhe gusht,"",horizontal,23_15AB,9,nga Kombinat deri ne Rruga Arbërit,0
206,23,1,20260701,20260831,0,0,0,0,0,0,1,"","",0,korrik dhe gusht,"",horizontal,23_15AB,10,nga Rruga Arbërit deri ne Kombinat,0
207,23,1,20260701,20260831,1,1,1,1,1,0,0,"","",0,korrik dhe gusht,"",horizontal,23_15AB,11,nga Rruga Arbërit deri ne Kombinat,0
208,23,1,20260701,20260831,0,0,0,0,0,1,0,"","",0,korrik dhe gusht,"",horizontal,23_15AB,12,nga Rruga Arbërit deri ne Kombinat,0
209,23,0,20260901,20261231,0,0,0,0,0,0,1,"","",0,nga shtator deri në dhjetor,"",horizontal,23_15AB,13,nga Kombinat deri ne Rruga Arbërit,0
210,23,0,20260901,20261231,1,1,1,1,1,0,0,"","",0,nga shtator deri në dhjetor,"",horizontal,23_15AB,14,nga Kombinat deri ne Rruga Arbërit,0
211,23,0,20260901,20261231,0,0,0,0,0,1,0,"","",0,nga shtator deri në dhjetor,"",horizontal,23_15AB,15,nga Kombinat deri ne Rruga Arbërit,0
212,23,1,20260901,20261231,0,0,0,0,0,0,1,"","",0,nga shtator deri në dhjetor,"",horizontal,23_15AB,16,nga Rruga Arbërit deri ne Kombinat,0
213,23,1,20260901,20261231,1,1,1,1,1,0,0,"","",0,nga shtator deri në dhjetor,"",horizontal,23_15AB,17,nga Rruga Arbërit deri ne Kombinat,0
214,23,1,20260901,20261231,0,0,0,0,0,1,0,"","",0,nga shtator deri në dhjetor,"",horizontal,23_15AB,18,nga Rruga Arbërit deri ne Kombinat,0
215,24,0,20260101,20260630,0,0,0,0,0,1,0,"","",0,nga janari deri në qershor,"",horizontal,24_16B,1,Linja e gjelbër Antiorar,0
216,24,0,20260101,20260630,1,1,1,1,1,0,0,"","",0,nga janari deri në qershor,"",horizontal,24_16B,2,Linja e gjelbër Antiorar,0
217,24,0,20260101,20260630,0,0,0,0,0,0,1,"","",0,nga janari deri në qershor,"",horizontal,24_16B,3,Linja e gjelbër Antiorar,0
218,24,0,20260701,20260831,1,1,1,1,1,0,0,"","",0,korrik dhe gusht,"",horizontal,24_16B,4,Linja e gjelbër Antiorar,0
219,24,0,20260701,20260831,0,0,0,0,0,1,0,"","",0,korrik dhe gusht,"",horizontal,24_16B,5,Linja e gjelbër Antiorar,0
220,24,0,20260701,20260831,0,0,0,0,0,0,1,"","",0,korrik dhe gusht,"",horizontal,24_16B,6,Linja e gjelbër Antiorar,0
221,24,0,20260901,20261231,0,0,0,0,0,1,0,"","",0,nga shtator deri në dhjetor,"",horizontal,24_16B,7,Linja e gjelbër Antiorar,0
222,24,0,20260901,20261231,1,1,1,1,1,0,0,"","",0,nga shtator deri në dhjetor,"",horizontal,24_16B,8,Linja e gjelbër Antiorar,0
223,24,0,20260901,20261231,0,0,0,0,0,0,1,"","",0,nga shtator deri në dhjetor,"",horizontal,24_16B,9,Linja e gjelbër Antiorar,0
224,45,0,20260101,20260630,0,0,0,0,0,1,0,"","",0,nga janari deri në qershor,"",horizontal,45_16A,1,Linja e gjelbër Orar,0
225,45,0,20260101,20260630,1,1,1,1,1,0,0,"","",0,nga janari deri në qershor,"",horizontal,45_16A,2,Linja e gjelbër Orar,0
226,45,0,20260101,20260630,0,0,0,0,0,0,1,"","",0,nga janari deri në qershor,"",horizontal,45_16A,3,Linja e gjelbër Orar,0
227,45,0,20260701,20260831,1,1,1,1,1,0,0,"","",0,korrik dhe gusht,"",horizontal,45_16A,4,Linja e gjelbër Orar,0
228,45,0,20260701,20260831,0,0,0,0,0,1,0,"","",0,korrik dhe gusht,"",horizontal,45_16A,5,Linja e gjelbër Orar,0
229,45,0,20260701,20260831,0,0,0,0,0,0,1,"","",0,korrik dhe gusht,"",horizontal,45_16A,6,Linja e gjelbër Orar,0
230,45,0,20260901,20261231,0,0,0,0,0,1,0,"","",0,nga shtator deri në dhjetor,"",horizontal,45_16A,7,Linja e gjelbër Orar,0
231,45,0,20260901,20261231,1,1,1,1,1,0,0,"","",0,nga shtator deri në dhjetor,"",horizontal,45_16A,8,Linja e gjelbër Orar,0
232,45,0,20260901,20261231,0,0,0,0,0,0,1,"","",0,nga shtator deri në dhjetor,"",horizontal,45_16A,9,Linja e gjelbër Orar,0
233,46,0,20260101,20260630,0,0,0,0,0,0,1,"","",0,nga janari deri në qershor,"",horizontal,46_13A,1,Tirana e re Orar,0
234,46,0,20260101,20260630,1,0,0,0,0,0,0,"","",0,nga janari deri në qershor,"",horizontal,46_13A,2,Tirana e re Orar,0
235,46,0,20260101,20260630,0,0,0,0,0,1,0,"","",0,nga janari deri në qershor,"",horizontal,46_13A,3,Tirana e re Orar,0
236,46,0,20260101,20260630,0,1,1,1,1,0,0,"","",0,nga janari deri në qershor,"",horizontal,46_13A,4,Tirana e re Orar,0
237,46,0,20260701,20260831,0,0,0,0,0,0,1,"","",0,korrik dhe gusht,"",horizontal,46_13A,5,Tirana e re Orar,0
238,46,0,20260701,20260831,1,1,1,1,1,1,0,"","",0,korrik dhe gusht,"",horizontal,46_13A,6,Tirana e re Orar,0
239,46,0,20260901,20261231,0,0,0,0,0,0,1,"","",0,nga shtator deri në dhjetor,"",horizontal,46_13A,7,Tirana e re Orar,0
240,46,0,20260901,20261231,1,0,0,0,0,0,0,"","",0,nga shtator deri në dhjetor,"",horizontal,46_13A,8,Tirana e re Orar,0
241,46,0,20260901,20261231,0,0,0,0,0,1,0,"","",0,nga shtator deri në dhjetor,"",horizontal,46_13A,9,Tirana e re Orar,0
242,46,0,20260901,20261231,0,1,1,1,1,0,0,"","",0,nga shtator deri në dhjetor,"",horizontal,46_13A,10,Tirana e re Orar,0
243,47,0,20260101,20260630,0,0,0,0,0,1,1,"","",0,nga janari deri në qershor,"",horizontal,47_3C,1,nga 100 Vjetori deri ne Biblioteka,0
244,47,0,20260101,20260630,1,1,1,1,1,0,0,"","",0,nga janari deri në qershor,"",horizontal,47_3C,2,nga 100 Vjetori deri ne Biblioteka,0
245,47,1,20260101,20260630,0,0,0,0,0,1,1,"","",0,nga janari deri në qershor,"",horizontal,47_3C,3,nga Biblioteka deri ne 100 Vjetori,0
246,47,1,20260101,20260630,1,1,1,1,1,0,0,"","",0,nga janari deri në qershor,"",horizontal,47_3C,4,nga Biblioteka deri ne 100 Vjetori,0
247,47,0,20260701,20260831,1,1,1,1,1,1,1,"","",0,korrik dhe gusht,"",horizontal,47_3C,5,nga 100 Vjetori deri ne Biblioteka,0
248,47,1,20260701,20260831,1,1,1,1,1,1,1,"","",0,korrik dhe gusht,"",horizontal,47_3C,6,nga Biblioteka deri ne 100 Vjetori,0
249,47,0,20260901,20261231,0,0,0,0,0,1,1,"","",0,nga shtator deri në dhjetor,"",horizontal,47_3C,7,nga 100 Vjetori deri ne Biblioteka,0
250,47,0,20260901,20261231,1,1,1,1,1,0,0,"","",0,nga shtator deri në dhjetor,"",horizontal,47_3C,8,nga 100 Vjetori deri ne Biblioteka,0
251,47,1,20260901,20261231,0,0,0,0,0,1,1,"","",0,nga shtator deri në dhjetor,"",horizontal,47_3C,9,nga Biblioteka deri ne 100 Vjetori,0
252,47,1,20260901,20261231,1,1,1,1,1,0,0,"","",0,nga shtator deri në dhjetor,"",horizontal,47_3C,10,nga Biblioteka deri ne 100 Vjetori,0
253,48,0,20260101,20260630,0,0,0,0,0,0,1,"","",0,nga janari deri në qershor,"",horizontal,48_1AB,1,nga Kodra Diellit 2 deri ne Allias,0
254,48,0,20260101,20260630,1,1,1,1,1,0,0,"","",0,nga janari deri në qershor,"",horizontal,48_1AB,2,nga Kodra Diellit 2 deri ne Allias,0
255,48,0,20260101,20260630,0,0,0,0,0,1,0,"","",0,nga janari deri në qershor,"",horizontal,48_1AB,3,nga Kodra Diellit 2 deri ne Allias,0
256,48,1,20260101,20260630,0,0,0,0,0,0,1,"","",0,nga janari deri në qershor,"",horizontal,48_1AB,4,nga Allias deri ne Kodra Diellit 2,0
257,48,1,20260101,20260630,1,1,1,1,1,0,0,"","",0,nga janari deri në qershor,"",horizontal,48_1AB,5,nga Allias deri ne Kodra Diellit 2,0
258,48,1,20260101,20260630,0,0,0,0,0,1,0,"","",0,nga janari deri në qershor,"",horizontal,48_1AB,6,nga Allias deri ne Kodra Diellit 2,0
259,48,0,20260701,20260831,0,0,0,0,0,1,1,"","",0,korrik dhe gusht,"",horizontal,48_1AB,7,nga Kodra Diellit 2 deri ne Allias,0
260,48,0,20260701,20260831,1,1,1,1,1,0,0,"","",0,korrik dhe gusht,"",horizontal,48_1AB,8,nga Kodra Diellit 2 deri ne Allias,0
261,48,1,20260701,20260831,0,0,0,0,0,1,1,"","",0,korrik dhe gusht,"",horizontal,48_1AB,9,nga Allias deri ne Kodra Diellit 2,0
262,48,1,20260701,20260831,1,1,1,1,1,0,0,"","",0,korrik dhe gusht,"",horizontal,48_1AB,10,nga Allias deri ne Kodra Diellit 2,0
263,48,0,20260901,20261231,0,0,0,0,0,0,1,"","",0,nga shtator deri në dhjetor,"",horizontal,48_1AB,11,nga Kodra Diellit 2 deri ne Allias,0
264,48,0,20260901,20261231,1,1,1,1,1,0,0,"","",0,nga shtator deri në dhjetor,"",horizontal,48_1AB,12,nga Kodra Diellit 2 deri ne Allias,0
265,48,0,20260901,20261231,0,0,0,0,0,1,0,"","",0,nga shtator deri në dhjetor,"",horizontal,48_1AB,13,nga Kodra Diellit 2 deri ne Allias,0
266,48,1,20260901,20261231,0,0,0,0,0,0,1,"","",0,nga shtator deri në dhjetor,"",horizontal,48_1AB,14,nga Allias deri ne Kodra Diellit 2,0
267,48,1,20260901,20261231,1,1,1,1,1,0,0,"","",0,nga shtator deri në dhjetor,"",horizontal,48_1AB,15,nga Allias deri ne Kodra Diellit 2,0
268,48,1,20260901,20261231,0,0,0,0,0,1,0,"","",0,nga shtator deri në dhjetor,"",horizontal,48_1AB,16,nga Allias deri ne Kodra Diellit 2,0
269,70,0,20260101,20260630,0,0,0,0,0,0,1,"","",0,nga janari deri në qershor,"",horizontal,70_,1,nga Bregu Lumit deri ne Muzeu Kombëtar B,0
270,70,0,20260101,20260630,1,1,1,1,1,0,0,"","",0,nga janari deri në qershor,"",horizontal,70_,2,nga Bregu Lumit deri ne Muzeu Kombëtar B,0
271,70,0,20260101,20260630,0,0,0,0,0,1,0,"","",0,nga janari deri në qershor,"",horizontal,70_,3,nga Bregu Lumit deri ne Muzeu Kombëtar B,0
272,70,1,20260101,20260630,0,0,0,0,0,0,1,"","",0,nga janari deri në qershor,"",horizontal,70_,4,nga Muzeu Kombëtar B deri ne Bregu Lumit,0
273,70,1,20260101,20260630,1,1,1,1,1,0,0,"","",0,nga janari deri në qershor,"",horizontal,70_,5,nga Muzeu Kombëtar B deri ne Bregu Lumit,0
274,70,1,20260101,20260630,0,0,0,0,0,1,0,"","",0,nga janari deri në qershor,"",horizontal,70_,6,nga Muzeu Kombëtar B deri ne Bregu Lumit,0
275,70,0,20260701,20260831,0,0,0,0,0,1,1,"","",0,korrik dhe gusht,"",horizontal,70_,7,nga Bregu Lumit deri ne Muzeu Kombëtar B,0
276,70,0,20260701,20260831,1,1,1,1,1,0,0,"","",0,korrik dhe gusht,"",horizontal,70_,8,nga Bregu Lumit deri ne Muzeu Kombëtar B,0
277,70,1,20260701,20260831,0,0,0,0,0,1,1,"","",0,korrik dhe gusht,"",horizontal,70_,9,nga Muzeu Kombëtar B deri ne Bregu Lumit,0
278,70,1,20260701,20260831,1,1,1,1,1,0,0,"","",0,korrik dhe gusht,"",horizontal,70_,10,nga Muzeu Kombëtar B deri ne Bregu Lumit,0
279,70,0,20260901,20261231,0,0,0,0,0,0,1,"","",0,nga shtator deri në dhjetor,"",horizontal,70_,11,nga Bregu Lumit deri ne Muzeu Kombëtar B,0
280,70,0,20260901,20261231,1,1,1,1,1,0,0,"","",0,nga shtator deri në dhjetor,"",horizontal,70_,12,nga Bregu Lumit deri ne Muzeu Kombëtar B,0
281,70,0,20260901,20261231,0,0,0,0,0,1,0,"","",0,nga shtator deri në dhjetor,"",horizontal,70_,13,nga Bregu Lumit deri ne Muzeu Kombëtar B,0
282,70,1,20260901,20261231,0,0,0,0,0,0,1,"","",0,nga shtator deri në dhjetor,"",horizontal,70_,14,nga Muzeu Kombëtar B deri ne Bregu Lumit,0
283,70,1,20260901,20261231,1,1,1,1,1,0,0,"","",0,nga shtator deri në dhjetor,"",horizontal,70_,15,nga Muzeu Kombëtar B deri ne Bregu Lumit,0
284,70,1,20260901,20261231,0,0,0,0,0,1,0,"","",0,nga shtator deri në dhjetor,"",horizontal,70_,16,nga Muzeu Kombëtar B deri ne Bregu Lumit,0
285,71,0,20260101,20260630,0,0,0,0,0,0,1,"","",0,nga janari deri në qershor,"",horizontal,71_,1,nga Uzina Dinamo deri ne Karburanti,0
286,71,0,20260101,20260630,1,1,1,1,1,0,0,"","",0,nga janari deri në qershor,"",horizontal,71_,2,nga Uzina Dinamo deri ne Karburanti,0
287,71,0,20260101,20260630,0,0,0,0,0,1,0,"","",0,nga janari deri në qershor,"",horizontal,71_,3,nga Uzina Dinamo deri ne Karburanti,0
288,71,1,20260101,20260630,0,0,0,0,0,0,1,"","",0,nga janari deri në qershor,"",horizontal,71_,4,nga Karburanti deri ne Uzina Dinamo,0
289,71,1,20260101,20260630,1,1,1,1,1,0,0,"","",0,nga janari deri në qershor,"",horizontal,71_,5,nga Karburanti deri ne Uzina Dinamo,0
290,71,1,20260101,20260630,0,0,0,0,0,1,0,"","",0,nga janari deri në qershor,"",horizontal,71_,6,nga Karburanti deri ne Uzina Dinamo,0
291,71,0,20260701,20260831,1,1,1,1,1,0,0,"","",0,korrik dhe gusht,"",horizontal,71_,7,nga Uzina Dinamo deri ne Karburanti,0
292,71,0,20260701,20260831,0,0,0,0,0,1,0,"","",0,korrik dhe gusht,"",horizontal,71_,8,nga Uzina Dinamo deri ne Karburanti,0
293,71,0,20260701,20260831,0,0,0,0,0,0,1,"","",0,korrik dhe gusht,"",horizontal,71_,9,nga Uzina Dinamo deri ne Karburanti,0
294,71,1,20260701,20260831,1,1,1,1,1,0,0,"","",0,korrik dhe gusht,"",horizontal,71_,10,nga Karburanti deri ne Uzina Dinamo,0
295,71,1,20260701,20260831,0,0,0,0,0,1,0,"","",0,korrik dhe gusht,"",horizontal,71_,11,nga Karburanti deri ne Uzina Dinamo,0
296,71,1,20260701,20260831,0,0,0,0,0,0,1,"","",0,korrik dhe gusht,"",horizontal,71_,12,nga Karburanti deri ne Uzina Dinamo,0
297,71,0,20260901,20261231,0,0,0,0,0,0,1,"","",0,nga shtator deri në dhjetor,"",horizontal,71_,13,nga Uzina Dinamo deri ne Karburanti,0
298,71,0,20260901,20261231,1,1,1,1,1,0,0,"","",0,nga shtator deri në dhjetor,"",horizontal,71_,14,nga Uzina Dinamo deri ne Karburanti,0
299,71,0,20260901,20261231,0,0,0,0,0,1,0,"","",0,nga shtator deri në dhjetor,"",horizontal,71_,15,nga Uzina Dinamo deri ne Karburanti,0
300,71,1,20260901,20261231,0,0,0,0,0,0,1,"","",0,nga shtator deri në dhjetor,"",horizontal,71_,16,nga Karburanti deri ne Uzina Dinamo,0
301,71,1,20260901,20261231,1,1,1,1,1,0,0,"","",0,nga shtator deri në dhjetor,"",horizontal,71_,17,nga Karburanti deri ne Uzina Dinamo,0
302,71,1,20260901,20261231,0,0,0,0,0,1,0,"","",0,nga shtator deri në dhjetor,"",horizontal,71_,18,nga Karburanti deri ne Uzina Dinamo,0
303,72,0,20260101,20260630,0,0,0,0,0,0,1,"","",0,nga janari deri në qershor,"",horizontal,72_,1,nga 5 Maji deri ne Karburanti,0
304,72,0,20260101,20260630,1,1,1,1,1,0,0,"","",0,nga janari deri në qershor,"",horizontal,72_,2,nga 5 Maji deri ne Karburanti,0
305,72,0,20260101,20260630,0,0,0,0,0,1,0,"","",0,nga janari deri në qershor,"",horizontal,72_,3,nga 5 Maji deri ne Karburanti,0
306,72,1,20260101,20260630,0,0,0,0,0,0,1,"","",0,nga janari deri në qershor,"",horizontal,72_,4,nga Karburanti deri ne 5 Maji,0
307,72,1,20260101,20260630,1,1,1,1,1,0,0,"","",0,nga janari deri në qershor,"",horizontal,72_,5,nga Karburanti deri ne 5 Maji,0
308,72,1,20260101,20260630,0,0,0,0,0,1,0,"","",0,nga janari deri në qershor,"",horizontal,72_,6,nga Karburanti deri ne 5 Maji,0
309,72,0,20260701,20260831,1,1,1,1,1,0,0,"","",0,korrik dhe gusht,"",horizontal,72_,7,nga 5 Maji deri ne Karburanti,0
310,72,0,20260701,20260831,0,0,0,0,0,1,0,"","",0,korrik dhe gusht,"",horizontal,72_,8,nga 5 Maji deri ne Karburanti,0
311,72,0,20260701,20260831,0,0,0,0,0,0,1,"","",0,korrik dhe gusht,"",horizontal,72_,9,nga 5 Maji deri ne Karburanti,0
312,72,1,20260701,20260831,1,1,1,1,1,0,0,"","",0,korrik dhe gusht,"",horizontal,72_,10,nga Karburanti deri ne 5 Maji,0
313,72,1,20260701,20260831,0,0,0,0,0,1,0,"","",0,korrik dhe gusht,"",horizontal,72_,11,nga Karburanti deri ne 5 Maji,0
314,72,1,20260701,20260831,0,0,0,0,0,0,1,"","",0,korrik dhe gusht,"",horizontal,72_,12,nga Karburanti deri ne 5 Maji,0
315,72,0,20260901,20261231,0,0,0,0,0,0,1,"","",0,nga shtator deri në dhjetor,"",horizontal,72_,13,nga 5 Maji deri ne Karburanti,0
316,72,0,20260901,20261231,1,1,1,1,1,0,0,"","",0,nga shtator deri në dhjetor,"",horizontal,72_,14,nga 5 Maji deri ne Karburanti,0
317,72,0,20260901,20261231,0,0,0,0,0,1,0,"","",0,nga shtator deri në dhjetor,"",horizontal,72_,15,nga 5 Maji deri ne Karburanti,0
318,72,1,20260901,20261231,0,0,0,0,0,0,1,"","",0,nga shtator deri në dhjetor,"",horizontal,72_,16,nga Karburanti deri ne 5 Maji,0
319,72,1,20260901,20261231,1,1,1,1,1,0,0,"","",0,nga shtator deri në dhjetor,"",horizontal,72_,17,nga Karburanti deri ne 5 Maji,0
320,72,1,20260901,20261231,0,0,0,0,0,1,0,"","",0,nga shtator deri në dhjetor,"",horizontal,72_,18,nga Karburanti deri ne 5 Maji,0
